#Position (bp)	mapping quality
3.2155090535E9	0.0
3.2155123925E9	0.0
3.2155157015E9	0.0
3.215518781E9	0.0
3.21552201E9	0.0
3.215525176E9	0.0
3.215528393E9	0.0
3.215531697E9	0.0
3.215534851E9	0.0
3.21553803E9	0.0
3.2155413595E9	0.0
3.21554477E9	0.0
3.2155481805E9	0.0
3.2155516985E9	0.0
3.2155551125E9	0.0
3.215558519E9	0.0
3.215561722E9	0.0
3.2155648605E9	0.0
3.215568299E9	0.0
3.215571502E9	0.0
3.2155747125E9	0.0
3.2155779305E9	0.0
3.2155808485E9	0.0
3.2155838525E9	0.0
3.215586935E9	0.0
3.2155902315E9	0.0
3.215593685E9	0.0
3.2155971385E9	0.0
3.2156006565E9	0.0
3.21560411E9	0.0
3.215607563E9	0.0
3.2156108695E9	0.0
3.215613869E9	0.0
3.2156170145E9	0.0
3.215620467E9	0.0
3.215623763E9	0.0
3.2156267655E9	0.0
3.215629989E9	0.0
3.215633506E9	0.0
3.2156369585E9	0.0
3.215640411E9	0.0
3.2156439225E9	0.0
3.21564713E9	0.0
3.2156500425E9	0.0
3.215652959E9	0.0
3.2156559775E9	0.0
3.2156590725E9	0.0
3.2156621745E9	0.0
3.21566536E9	0.0
3.215668538E9	0.0
3.2156716965E9	0.0
3.215674754E9	0.0
3.2156776715E9	0.0
3.2156805895E9	0.0
3.2156838075E9	0.0
3.215687198E9	0.0
3.215690357E9	0.0
3.215693546E9	0.0
3.2156965455E9	0.0
3.2156992215E9	0.0
3.215702043E9	0.0
3.215705146E9	0.0
3.2157083985E9	0.0
3.2157116665E9	0.0
3.215714963E9	0.0
3.2157182855E9	0.0
3.215721464E9	0.0
3.215724319E9	0.0
3.215727136E9	0.0
3.2157302765E9	0.0
3.2157335985E9	0.0
3.2157369205E9	0.0
3.2157399195E9	0.0
3.2157429195E9	0.0
3.2157462435E9	0.0
3.215749567E9	0.0
3.215752688E9	0.0
3.2157558095E9	0.0
3.215759133E9	0.0
3.215762139E9	0.0
3.2157651395E9	0.0
3.2157684515E9	0.0
3.215771735E9	0.0
3.2157750305E9	0.0
3.2157773025E9	0.0
3.2157794195E9	0.0
3.2157826E9	0.0
3.215785612E9	0.0
3.2157884825E9	0.0
3.2157916765E9	0.0
3.215794986E9	0.0
3.215797972E9	0.0
3.2158009845E9	0.0
3.2158039965E9	0.0
3.2158066845E9	0.0
3.215809554E9	0.0
3.215812605E9	0.0
3.2158157985E9	0.0
3.2158189055E9	0.0
3.215822012E9	0.0
3.215825024E9	0.0
3.2158280365E9	0.0
3.215831371E9	0.0
3.2158347055E9	0.0
3.2158378245E9	0.0
3.2158409435E9	0.0
3.21584428E9	0.0
3.21584761E9	0.0
3.215850933E9	0.0
3.2158539375E9	0.0
3.215856942E9	0.0
3.215860093E9	0.0
3.215863244E9	0.0
3.2158663905E9	0.0
3.215869538E9	0.0
3.215872863E9	0.0
3.215876186E9	0.0
3.215879509E9	0.0
3.21588251E9	0.0
3.215885511E9	0.0
3.215888512E9	0.0
3.215891189E9	0.0
3.21589419E9	0.0
3.215897516E9	0.0
3.215900843E9	0.0
3.2159039095E9	0.0
3.215906976E9	0.0
3.215909984E9	0.0
3.2159126735E9	0.0
3.215915363E9	0.0
3.215918371E9	0.0
3.2159215555E9	0.0
3.21592474E9	0.0
3.2159280655E9	0.0
3.215931071E9	0.0
3.2159340705E9	0.0
3.2159373825E9	0.0
3.2159404075E9	0.0
3.215943354E9	0.0
3.215946508E9	0.0
3.2159497405E9	0.0
3.215952974E9	0.0
3.215956129E9	0.0
3.2159593625E9	0.0
3.215962356E9	0.0
3.2159650305E9	0.0
3.215967881E9	0.0
3.215971022E9	0.0
3.215974032E9	0.0
3.2159770415E9	0.0
3.215980006E9	0.0
3.2159826815E9	0.0
3.215985681E9	0.0
3.2159889715E9	0.0
3.215991939E9	0.0
3.21599494E9	0.0
3.215998252E9	0.0
3.2160015535E9	0.0
3.2160046055E9	0.0
3.216007344E9	0.0
3.216010324E9	0.0
3.216013594E9	0.0
3.2160168835E9	0.0
3.2160202055E9	0.0
3.2160235275E9	0.0
3.216026526E9	0.0
3.216029446E9	0.0
3.21603269E9	0.0
3.2160359275E9	0.0
3.2160390795E9	0.0
3.216042317E9	0.0
3.2160454145E9	0.0
3.216048512E9	0.0
3.2160515115E9	0.0
3.216054469E9	0.0
3.216057747E9	0.0
3.216060927E9	0.0
3.2160637865E9	0.0
3.216066786E9	0.0
3.2160698495E9	0.0
3.216072913E9	0.0
3.216076094E9	0.0
3.2160789515E9	0.0
3.2160819585E9	0.0
3.216085297E9	0.0
3.2160886345E9	0.0
3.216091748E9	0.0
3.216094714E9	0.0
3.216097755E9	0.0
3.216100937E9	0.0
3.2161039365E9	0.0
3.2161066125E9	0.0
3.216109612E9	0.0
3.2161129435E9	0.0
3.2161162835E9	0.0
3.2161196235E9	0.0
3.216122957E9	0.0
3.216126142E9	0.0
3.216129327E9	0.0
3.216132654E9	0.0
3.2161357985E9	0.0
3.216138943E9	0.0
3.21614227E9	0.0
3.216145597E9	0.0
3.216148924E9	0.0
3.216152251E9	0.0
3.2161555515E9	0.0
3.2161588545E9	0.0
3.216161927E9	0.0
3.2161649995E9	0.0
3.2161683315E9	0.0
3.216171664E9	0.0
3.2161749965E9	0.0
3.2161783285E9	0.0
3.2161814845E9	0.0
3.2161843185E9	0.0
3.2161870065E9	0.0
3.2161896945E9	0.0
3.216192707E9	0.0
3.21619572E9	0.0
3.2161987065E9	0.0
3.2162020015E9	0.0
3.216205323E9	0.0
3.2162086595E9	0.0
3.2162118295E9	0.0
3.216214998E9	0.0
3.2162183305E9	0.0
3.2162216525E9	0.0
3.216224646E9	0.0
3.216227637E9	0.0
3.216230952E9	0.0
3.216234277E9	0.0
3.2162372785E9	0.0
3.2162401415E9	0.0
3.216243341E9	0.0
3.216246544E9	0.0
3.216249747E9	0.0
3.216253088E9	0.0
3.216256429E9	0.0
3.216259551E9	0.0
3.216262673E9	0.0
3.216265795E9	0.0
3.21626869E9	0.0
3.216271812E9	0.0
3.2162749705E9	0.0
3.216278128E9	0.0
3.216281475E9	0.0
3.216284595E9	0.0
3.2162877015E9	0.0
3.216290876E9	0.0
3.216293857E9	0.0
3.216296997E9	0.0
3.216300344E9	0.0
3.2163035495E9	0.0
3.2163065285E9	0.0
3.2163096495E9	0.0
3.2163127715E9	0.0
3.2163158935E9	0.0
3.2163192415E9	0.0
3.2163225895E9	0.0
3.2163259375E9	0.0
3.21632905E9	0.0
3.2163319715E9	0.0
3.2163349015E9	0.0
3.2163377955E9	0.0
3.2163407595E9	0.0
3.216343809E9	0.0
3.216347002E9	0.0
3.2163501975E9	0.0
3.2163534065E9	0.0
3.2163565275E9	0.0
3.2163596385E9	0.0
3.216362801E9	0.0
3.2163657465E9	0.0
3.216368868E9	0.0
3.216372217E9	0.0
3.216375566E9	0.0
3.2163787465E9	0.0
3.216381718E9	0.0
3.216384848E9	0.0
3.216388187E9	0.0
3.216391536E9	0.0
3.216394706E9	0.0
3.2163977445E9	0.0
3.216400906E9	0.0
3.216404199E9	0.0
3.2164074025E9	0.0
3.2164104745E9	0.0
3.216413692E9	0.0
3.216417041E9	0.0
3.216420245E9	0.0
3.2164234355E9	0.0
3.2164265695E9	0.0
3.216429717E9	0.0
3.216433066E9	0.0
3.216436415E9	0.0
3.216439764E9	0.0
3.216443113E9	0.0
3.216446281E9	0.0
3.2164494515E9	0.0
3.216452675E9	0.0
3.2164558975E9	0.0
3.2164592505E9	0.0
3.216462525E9	0.0
3.2164657995E9	0.0
3.2164691535E9	0.0
3.2164723675E9	0.0
3.2164755815E9	0.0
3.216478935E9	0.0
3.2164822885E9	0.0
3.216485417E9	0.0
3.2164885455E9	0.0
3.2164918995E9	0.0
3.2164952535E9	0.0
3.216498602E9	0.0
3.2165019505E9	0.0
3.2165051765E9	0.0
3.216508402E9	0.0
3.2165116895E9	0.0
3.216514835E9	0.0
3.216517821E9	0.0
3.2165209395E9	0.0
3.216524281E9	0.0
3.2165276325E9	0.0
3.216530901E9	0.0
3.2165341695E9	0.0
3.2165375235E9	0.0
3.216540668E9	0.0
3.2165438125E9	0.0
3.2165471665E9	0.0
3.2165505205E9	0.0
3.216553872E9	0.0
3.2165570455E9	0.0
3.216560219E9	0.0
3.216563568E9	0.0
3.216566917E9	0.0
3.216570039E9	0.0
3.2165730755E9	0.0
3.216576339E9	0.0
3.216579688E9	0.0
3.216583037E9	0.0
3.216586159E9	0.0
3.216589281E9	0.0
3.216592504E9	0.0
3.2165955415E9	0.0
3.21659854E9	0.0
3.2166015925E9	0.0
3.21660481E9	0.0
3.216608159E9	0.0
3.2166115075E9	0.0
3.2166147145E9	0.0
3.2166177765E9	0.0
3.21662098E9	0.0
3.216624102E9	0.0
3.216627224E9	0.0
3.216630573E9	0.0
3.216633922E9	0.0
3.216637146E9	0.0
3.2166401835E9	0.0
3.216643346E9	0.0
3.216646695E9	0.0
3.216650044E9	0.0
3.216653166E9	0.0
3.2166561465E9	0.0
3.216659354E9	0.0
3.216662703E9	0.0
3.216666052E9	0.0
3.216669174E9	0.0
3.216672296E9	0.0
3.2166756545E9	0.0
3.2166790225E9	0.0
3.2166823905E9	0.0
3.216685673E9	0.0
3.2166889445E9	0.0
3.216693862E9	0.0
3.2167003485E9	0.0
3.216706833E9	0.0
3.216713318E9	0.0
3.2167198065E9	0.0
3.216726295E9	0.0
3.2167327835E9	0.0
3.2167392715E9	0.0
3.216745756E9	0.0
3.216752241E9	0.0
3.216758463E9	0.0
3.2167643375E9	0.0
3.2167701955E9	0.0
3.21677636E9	0.0
3.21678278E9	0.0
3.216789217E9	0.0
3.216795654E9	0.0
3.216801799E9	0.0
3.2168075585E9	0.0
3.2168134965E9	0.0
3.2168195045E9	0.0
3.216825672E9	0.0
3.216831997E9	0.0
3.216838354E9	0.0
3.216844949E9	0.0
3.216851444E9	0.0
3.216857935E9	0.0
3.2168641685E9	0.0
3.2168708475E9	0.0
3.216878323E9	0.0
3.216885674E9	0.0
3.2168929045E9	0.0
3.216900135E9	0.0
3.2169073135E9	0.0
3.2169144395E9	0.0
3.2169215655E9	0.0
3.2169285285E9	0.0
3.2169353955E9	0.0
3.2169424075E9	0.0
3.2169494975E9	0.0
3.216956587E9	0.0
3.216963676E9	0.0
3.216970776E9	0.0
3.2169778825E9	0.0
3.216984985E9	0.0
3.2169920875E9	0.0
3.217001009E9	0.0
3.217011994E9	0.0
3.2170245625E9	0.0
3.2170382295E9	0.0
3.2170525655E9	0.0
3.2170682435E9	0.0
3.2170843585E9	0.0
3.2170991995E9	0.0
3.217114E9	0.0
3.21712877E9	0.0
3.217142481E9	0.0
3.217156407E9	0.0
3.217170332E9	0.0
3.2171839935E9	0.0
3.2171963255E9	0.0
3.217208923E9	0.0
3.217222861E9	0.0
3.217236798E9	0.0
3.2172507325E9	0.0
3.2172632405E9	0.0
3.217274566E9	0.0
3.2172858795E9	0.0
3.2172969355E9	0.0
3.21730762E9	0.0
3.21731856E9	0.0
3.217330128E9	0.0
3.217341415E9	0.0
